alpha,beta,model
3.54105259016296,0.148553598360275,m1
0.126880401256029,0.306517579099745,m1
1.6519380203234,0.536984668959398,m1
1.12187814008538,0.343897328654653,m1
1.08598934415588,0.614849851181963,m1
3.2531649468122,0.619269730112748,m1
2.66497161266441,0.302053438843112,m1
1.85723866452742,0.636799472811981,m1
1.2781549620498,0.875394152488909,m1
0.355634169247001,0.161160199415521,m1
3.83946966781886,0.113674793611397,m1
0.862343712323345,0.38722183181229,m1
3.44811233245675,0.129708893053117,m1
1.08811381023144,0.158362362347194,m1
2.19215598439053,0.470791056560818,m1
1.08086652986705,0.502249827710795,m1
3.29159904046264,0.476671287717414,m1
2.25449895165721,0.516900245028199,m1
0.288517270257697,0.0690066864336841,m1
3.03377421839628,0.626866217812058,m1
1.05716170257982,0.989381507354556,m1
1.04903858727776,0.253771199467359,m1
1.41057852966432,0.127642220775015,m1
1.35188694476569,0.300847842451301,m1
2.62969654467236,0.451848620277364,m1
0.939205887772608,0.596596713331412,m1
0.408069808981847,0.785488392064814,m1
2.95553535617143,0.903726058925153,m1
0.279208622504957,0.425458752812585,m1
1.90957431893982,0.72679221703019,m1
0.530310445683077,0.3806170846147,m1
1.91118193092942,0.805478448017035,m1
2.52405325516919,0.627576431455906,m1
2.18605951219471,0.239940921909991,m1
1.64009445183305,0.631747819907381,m1
2.50521007222449,0.807707823659992,m1
0.400424843730871,0.518322531248443,m1
2.67446998742782,0.937206773079582,m1
1.47142354343366,0.280353025486926,m1
3.50484093574714,0.909466813381645,m1
3.08845842715586,0.855710880485945,m1
1.43462640117947,0.964063103305991,m1
1.16854915410606,0.943910103549948,m1
0.596833115560003,0.207559590433259,m1
2.16957229479542,0.628415872818092,m1
1.73658885874972,0.576658063092618,m1
1.02896848469647,0.250933861137484,m1
1.23985380750382,0.292243189280503,m1
1.9207626769268,0.504963722794782,m1
3.03184344920889,0.164701811097679,m1
0.374561291082297,0.386525722701917,m1
1.78719529305724,0.801789000411518,m1
3.49752933009528,0.657807485379977,m1
2.15661505013285,0.884567992745899,m1
1.37094539876981,0.9150356342796,m1
0.964279146520421,0.988599509393796,m1
2.69088391694101,0.642095984368352,m1
2.58628153594118,0.609369426575024,m1
3.97072396519501,0.341035504583386,m1
3.91952569127036,0.154559451215784,m1
3.50811443438241,0.635042760432931,m1
3.73020757417148,0.58100614724448,m1
3.78620029511442,0.516479792380473,m1
0.835414297378156,0.569783074247302,m1
2.3773356439569,0.185221139320522,m1
2.82773818575358,0.440382395748631,m1
2.6258929244508,0.391029791328707,m1
3.87170441340003,0.0422039986964082,m1
3.48534622914158,0.502504328772658,m1
1.45424458498834,0.208432761034928,m1
1.2691639118949,0.141338289405219,m1
1.31678074083151,0.824883191093337,m1
2.63146031180909,0.919794086180977,m1
2.24658465040382,0.014286743906443,m1
2.41961913018068,0.550455500615993,m1
0.788975207728334,0.554025298661203,m1
1.50854853360169,0.968554602755466,m1
2.88065673736623,0.388634109448409,m1
3.37745368848369,0.551081808287068,m1
2.60335480196169,0.316638937091571,m1
1.35968435907736,0.95300582456612,m1
2.79623061953951,0.121601616872009,m1
0.992186245643534,0.808358209874365,m1
3.3675729075321,0.0286117124834564,m1
2.23904429882532,0.124437374965404,m1
3.69076455862122,0.0735205465325853,m1
1.7912866113605,0.581533537734067,m1
1.87565371992812,0.34452631726535,m1
2.29472578921402,0.4633531155854,m1
1.82729334712867,0.533843131717294,m1
2.67732204668177,0.235074659427162,m1
1.27541922424734,0.394983366738888,m1
0.393431421096437,0.592780079820659,m1
2.30109915731847,0.488178991143941,m1
0.773291449759621,0.10957476528897,m1
1.82174272896955,0.664733169159736,m1
0.677261997293215,0.436006900576176,m1
1.77676724572992,0.128020345012308,m1
2.56909613242885,0.877997248158557,m1
3.91122498636879,0.0887557355903555,m1
1.15242760794796,0.227628706256393,m1
2.17915463549551,0.535154258777853,m1
1.98666453400627,0.679909288258525,m1
1.28945277817408,0.617933749052929,m1
3.76499452926917,0.792943450209103,m1
1.01428216784354,0.136637264456833,m1
0.00560704039083794,0.851335147774778,m1
0.314150233381893,0.97522045332531,m1
0.44479393497901,0.178068035144242,m1
1.04516709162621,0.938749081296497,m1
3.64618678645277,0.93657667557383,m1
2.05525446871901,0.63724813555635,m1
2.72221960333921,0.0957897071131738,m1
1.95382540791854,0.131890308824251,m1
3.08769475217536,0.624101336219115,m1
0.0879744214802049,0.954281856600544,m1
3.47060555444332,0.480969213175238,m1
0.509147974954918,0.660902204533457,m1
2.7452742177709,0.100985457896022,m1
2.64978707329789,0.466017705987091,m1
3.27848262665095,0.352548135704827,m1
2.94625951592764,0.586126680917572,m1
1.30065196227515,0.206444290254847,m1
2.09898891197378,0.869348958509276,m1
2.21906333418936,0.200320558409207,m1
1.8225840513017,0.729403474513325,m1
0.885562991936225,0.210634823434055,m1
2.19626197634218,0.131028391643078,m1
1.62281263310695,0.808843133021612,m1
2.32013630161807,0.0344468095748452,m1
2.29836796975043,0.560061839708244,m1
0.0096879113460891,0.973632413026993,m1
3.33056068293238,0.5268005450645,m1
3.98409084578976,0.583214301725151,m1
0.655692276296671,0.446478182094754,m1
2.44108425619919,0.333269699657802,m1
3.85642897947365,0.313480108851218,m1
2.6836141940183,0.394301444132347,m1
1.94919529762864,0.450896992363152,m1
3.77084808030911,0.871652941973531,m1
0.927416071731131,0.17272880209866,m1
0.825581854258198,0.401204779575695,m1
0.322116193531547,0.558987332014251,m1
0.845356813559309,0.238666130162543,m1
2.07121112330956,0.34640803814563,m1
1.57816949423961,0.0261218290353427,m1
0.897160830253735,0.59324727864028,m1
3.62353409100929,0.822378727264935,m1
0.644936915406957,0.933276206876151,m1
1.21439688898716,0.956486144426046,m1
0.507554579545278,0.320606915273122,m1
2.8342153602615,0.00074023702996783,m1
3.65835723726265,0.922174325605738,m1
0.231046101776417,0.635883391665528,m1
0.593601238653529,0.797035218008677,m1
1.1102972734021,0.979050643060589,m1
0.33910364843253,0.908080317182816,m1
1.55387676639715,0.93080275032192,m1
0.520906461785082,0.74150129633944,m1
0.776697738644667,0.500763717814349,m1
3.22830459903972,0.326443027924397,m1
2.33385495466087,0.240590140992776,m1
1.91867190592457,0.690593215793255,m1
3.74567615354713,0.0696433525147149,m1
1.60834169630101,0.067949702453916,m1
1.72509444885189,0.917646916455356,m1
1.9286667296146,0.599100966108614,m1
0.536209337969776,0.643575071341475,m1
1.97212263090769,0.898424704334466,m1
0.672594425581396,0.102560571392882,m1
2.26555261180317,0.0387649441168178,m1
1.72690755956899,0.864153983884375,m1
2.19419391414942,0.558036653846386,m1
0.0556955856774002,0.214667952417396,m1
1.00241864770278,0.170839271390578,m1
3.51116848819796,0.847981651286012,m1
1.99932051159907,0.546231604139903,m1
3.64262283624895,0.792411158013856,m1
0.67914608661877,0.935916324585211,m1
0.614885063424241,0.0848581871420611,m1
2.06983665942261,0.757187538615777,m1
1.23048104240838,0.00904162832791917,m1
0.541187295835,0.890466827839264,m1
1.19140892920177,0.615236478977371,m1
3.74920147686126,0.464598182122572,m1
2.27407004236011,0.763644538712571,m1
1.96736066846596,0.389836368371034,m1
0.423386159341782,0.99547397975123,m1
0.528352359448094,0.644429718620959,m1
0.27483709932398,0.276744942951598,m1
0.544672220419161,0.958768039637012,m1
0.929009711513296,0.68197578431177,m1
0.721640956733841,0.881711986712995,m1
2.57257452300796,0.764494737905799,m1
1.11665572129842,0.776322784275631,m1
0.820887036547996,0.196818726320402,m1
2.59491058049537,0.782046572110965,m1
1.87157329556486,0.241087515899912,m1
3.37401248731464,0.659830796810216,m1
3.85436560088396,0.200736868779175,m1
1.32089064137731,0.850410711083794,m1
3.63555848952103,0.957276728045661,m1
1.5198732093391,0.365006634317222,m1
0.457521544334944,0.903051694557653,m1
2.12227790753916,0.943271149278386,m1
3.51747194061009,0.489306133370381,m1
0.822120988149662,0.241801360401092,m1
1.92362452657428,0.791960894801654,m1
1.03066336027114,0.843039395535481,m1
1.84708639162686,0.758955294568557,m1
1.88390772770811,0.424089788210578,m1
2.36881699574832,0.605037295321352,m1
1.53428179350728,0.49842592207971,m1
2.63766327421833,0.854317537615658,m1
0.24730707948003,0.760892072431743,m1
0.0109480437128805,0.998086121856351,m1
2.71390227059042,0.679226566133206,m1
2.39617783623282,0.704116018648492,m1
2.69302810038486,0.00334446098934859,m1
0.962156270090956,0.213874042817042,m1
0.765137548192404,0.738361509569688,m1
0.826994580368046,0.390960485715419,m1
2.26197960081231,0.419682581095607,m1
2.0626064026379,0.97043553338456,m1
3.78028582579084,0.852968150145374,m1
2.90628244639328,0.823355709878844,m1
1.22078104625689,0.293847648931202,m1
3.53489208889147,0.265489582861075,m1
2.53087201925041,0.320223622247344,m1
2.44848263283772,0.438494168870384,m1
2.56263848897768,0.35306903695676,m1
1.4215835805228,0.660276086294441,m1
3.0065838838513,0.348394877228071,m1
2.87996925013605,0.568009852716699,m1
3.86229223445896,0.811799103768659,m1
0.808478332465515,0.294492389570922,m1
3.46876124631101,0.0187421716545941,m1
3.56464985797647,0.595753633098328,m1
3.96058277440304,0.255638830990531,m1
3.18529161701165,0.817115678711445,m1
3.10685857324069,0.229996550844517,m1
1.19869749006303,0.456256294732448,m1
1.94412926301965,0.735407858967083,m1
0.0753480725707486,0.667914900575299,m1
1.39199558274401,0.176097142999875,m1
3.94732309191953,0.950377593713696,m1
3.56951316276658,0.00669733580655884,m1
0.736698792232666,0.238408825570252,m1
2.8487201712532,0.623798627201235,m1
2.65846001043217,0.481333356676972,m1
0.781079052017536,0.670568881855463,m1
1.3300228668442,0.605981412084191,m1
0.452544554289896,0.076677478457219,m1
0.756912634718232,0.0499017367589986,m1
3.46439142259955,0.820468364514643,m1
1.5399994980325,0.785845629659249,m1
2.09793942975998,0.648110380127677,m1
3.2467464647633,0.0545930660354206,m1
0.563507728060707,0.714718005485833,m1
2.82174302652059,0.0772343360888772,m1
2.69467652796814,0.260661118352669,m1
1.80978706196649,0.94029913471383,m1
1.44973026127322,0.180512931750971,m1
2.89897575028939,0.361057153565809,m1
1.99275386777939,0.868248924740008,m1
1.57751765929069,0.630666348974104,m1
2.33067741320608,0.023297852389398,m1
2.85251180693554,0.923854663666454,m1
1.4916378194429,0.117205731529393,m1
0.234717940348666,0.489776583182509,m1
0.43597156537883,0.0942218303564005,m1
1.93985775650386,0.70810397744819,m1
0.930944429179653,0.0167895784169668,m1
3.05187423238857,0.62173563098954,m1
3.96248751810612,0.0202207302019233,m1
1.67973944133334,0.767488719525747,m1
2.48664349147584,0.798040472369874,m1
3.34497181244614,0.0530260428554611,m1
1.68902920991695,0.901152133094845,m1
3.99447807706101,0.797829004729982,m1
1.16564158021612,0.775910563507816,m1
3.61788057274511,0.399762391502387,m1
2.41511249264237,0.847480843984755,m1
0.903856747365091,0.995594690763974,m1
3.83444553934829,0.189087043345789,m1
0.104927546316758,0.496362507704995,m1
2.43993885618774,0.687227882530424,m1
2.82322653146321,0.969809871019912,m1
3.37822897682944,0.89215543259657,m1
3.26430994166993,0.412696664140094,m1
2.10546820525453,0.524099609680474,m1
2.698007808086,0.140924147854443,m1
3.15546564978966,0.294951956208446,m1
0.405753156620078,0.961138429445564,m1
2.61430136303604,0.2584069063809,m1
2.61731077671982,0.812825921706739,m1
3.29960507778358,0.85667100405111,m1
1.43803655399894,0.273798729308066,m1
3.23483539101109,0.62970531065343,m1
0.325768924203701,0.110030720604816,m1
3.28145945025794,0.175509749927558,m1
2.55984090675414,0.135419764435384,m1
2.57125367661379,0.596423615136766,m1
2.6424240165893,0.550833003750769,m1
1.42834028395405,0.661413969179499,m1
2.99008639576752,0.304443522112211,m1
0.943844958117232,0.3092067561656,m1
3.40825565541256,0.503299804199371,m1
0.459696422748733,0.60856401062035,m1
1.21027957978286,0.800093852195889,m1
3.67625852489891,0.822502796865418,m1
1.48116308899736,0.651194258607575,m1
0.432589308707044,0.106287383091403,m1
0.151858519112226,0.460577994397725,m1
2.16032273188047,0.188575362008647,m1
2.75493058899278,0.800768743118853,m1
1.8648932262701,0.40560630691424,m1
2.95767967447313,0.195138616497978,m1
0.390190129852854,0.671294334627222,m1
3.02845999874407,0.254808959751856,m1
1.41519205243886,0.644692854851135,m1
0.146178825316951,0.612120537810726,m1
2.21284765485255,0.913890236936626,m1
3.0364119966086,0.08204195018264,m1
0.966865506010596,0.590313742450555,m1
1.7477798256008,0.520972617558669,m1
1.38532959236065,0.468519308375078,m1
3.29243303500162,0.0899720466302242,m1
0.546724648282398,0.0584919243500335,m1
0.746060148602817,0.715900168547989,m1
0.758924586074892,0.632181544289575,m1
0.709000069310889,0.860433744063368,m1
0.142289142507594,0.137620677885832,m1
3.66001495716255,0.0359239380054642,m1
0.425677364657167,0.0871936237518676,m1
1.66158995398972,0.462267415178241,m1
2.7460793422861,0.501848224776215,m1
2.37092025268869,0.575280889841495,m1
2.18346017188532,0.697150042428402,m1
1.22666959756892,0.0961089045791887,m1
2.0599789790893,0.186855336328968,m1
1.56302451515151,0.061714905274217,m1
3.04567497662874,0.910746567207389,m1
0.906769469998777,0.973323813092778,m1
1.08338041451713,0.739247089400538,m1
1.11413548891526,0.774950883280253,m1
0.998020691421814,0.894260908612283,m1
2.57695195478527,0.761263302259031,m1
0.996767426385544,0.383900915732607,m1
1.05502059932146,0.180152406144771,m1
3.81214559367346,0.733678997766925,m1
3.56707128253346,0.736245390288997,m1
2.92974247009261,0.692919531818247,m1
3.66988431435637,0.373781009118189,m1
0.0838980425996706,0.841244927071151,m1
3.18283174281754,0.0106579899245407,m1
1.4573218371938,0.372704842372565,m1
0.84243459131103,0.49666648776934,m1
0.643215350201819,0.552297084517311,m1
1.64439077267656,0.606936603563139,m1
1.68596767523931,0.393250990135828,m1
1.94254947635857,0.567407309537055,m1
3.35078079407522,0.731054014541791,m1
0.309198445455171,0.147387482646154,m1
1.6340064635775,0.499509139411384,m1
0.77447197897872,0.487088852053974,m1
2.77009625508916,0.765406962011592,m1
3.48314714522148,0.20930223186512,m1
3.77241412859317,0.50422135713743,m1
1.31511223445553,0.230212571284035,m1
1.62481858309777,0.302829317959258,m1
3.80827985716099,0.959257117724977,m1
3.22517262117192,0.955938624356291,m1
0.715898088315502,0.799185748745804,m1
1.26502627057768,0.00582618121604901,m1
3.32103305187076,0.752342897493509,m1
3.01856678795815,0.221097506294842,m1
1.035189619401,0.482686009340105,m1
3.2052873632363,0.290380553731578,m1
1.85204278599704,0.636440748091321,m1
3.68774820117652,0.231290088761831,m1
3.14898316289298,0.521094519345788,m1
2.46933908698801,0.481579687489662,m1
0.197658120102249,0.613062609313638,m1
3.50697278522095,0.156887539049378,m1
0.664178359855898,0.833329953163047,m1
3.53393063441152,0.69847840741137,m1
2.37363662942778,0.789463532921392,m1
3.40570480389055,0.429622072594706,m1
3.81467032314371,0.0882057194443187,m1
1.25671544338437,0.493133750946494,m1
2.58276025617309,0.165202324978891,m1
3.28316591656115,0.0339328890496399,m1
3.89463975897664,0.227047098146286,m1
0.900240492371377,0.00208344927907456,m1
2.95313388727419,0.102243288012454,m1
0.793336935128551,0.609918444450363,m1
3.78449861003598,0.37849703376356,m1
1.96959015860176,0.611346852790448,m1
3.59201789540518,0.273027252792264,m1
0.368435803728644,0.693601978612947,m1
3.6827234522528,0.566099586962839,m1
3.0226830332391,0.0239668788537383,m1
2.23271103687631,0.231980239787837,m1
0.990939094963949,0.499176975102047,m1
1.90128618071415,0.269210521260742,m1
0.617477712442633,0.619897355455672,m1
3.48826283210702,0.341546686658403,m1
3.53939916919172,0.0938468953837873,m1
0.348508820581716,0.618949828236364,m1
1.47709062639764,0.162281489913934,m1
0.78541049780976,0.715126770723262,m1
0.03014331675414,0.888998097415781,m1
2.77353579598339,0.749718987945933,m1
3.05801295660855,0.509265360981924,m1
1.25909404531587,0.133370691843098,m1
1.64674034727551,0.0274684081046144,m1
3.19689553725347,0.442225487016491,m1
2.81368570882268,0.221535623584874,m1
3.07172390710749,0.960420023359009,m1
1.06334262247663,0.363273053814657,m1
2.22089963356359,0.480352687777369,m1
1.97709582056478,0.293284329520888,m1
0.302950389318634,0.387933401438873,m1
3.19878089470323,0.826294167398941,m1
3.99747244095383,0.44773983098811,m1
0.0935205804184079,0.404967283503502,m1
1.69158577926597,0.083421017150511,m1
1.38834246760234,0.349198779764352,m1
1.36972174574574,0.178941935355542,m1
2.40979072062485,0.351892098688288,m1
3.01533236971824,0.283108860109118,m1
1.38617940120725,0.831314685211051,m1
1.76543780335039,0.836197701315163,m1
2.97693696911074,0.918020520769525,m1
0.61874083498586,0.51424610101548,m1
2.17520169549342,0.560856262515183,m1
2.90144396769395,0.85196572914219,m1
2.71065335517796,0.904251447194954,m1
3.75055733274901,0.421077216310427,m1
3.65167109041335,0.256081037466298,m1
0.175758204496931,0.749249971478595,m1
3.73470658437768,0.0700831564379623,m1
1.5056480520498,0.531395659514354,m1
2.50179623690294,0.228370898894616,m1
2.04562343421346,0.737155103998608,m1
0.333488374698907,0.166586086473078,m1
0.474273883981165,0.798954428921919,m1
1.28704555960232,0.287084760697093,m1
0.144003106125165,0.537970012263511,m1
1.46753077247553,0.277035026816069,m1
2.09510592723219,0.443545115554123,m1
3.21636432516389,0.573201132393326,m1
0.218615694399923,0.315238240520703,m1
0.0948397086686455,0.115032549258554,m1
1.17689469772438,0.0395530362350401,m1
2.0523536953968,0.66365163794707,m1
1.44402153147897,0.946584642606089,m1
0.952687180825975,0.98302389050182,m1
3.06573463290464,0.819124259145232,m1
1.37459732725937,0.813594795908197,m1
3.45195572880562,0.162859622238553,m1
2.14139516955381,0.0642046692495933,m1
2.45880843029963,0.332444578464841,m1
2.23660155538004,0.873987559936475,m1
2.41637950915145,0.325281137431739,m1
1.49794128776761,0.079414306542254,m1
0.954775232376065,0.816579197909799,m1
0.224811527931597,0.615522734977421,m1
0.829855725809,0.0776127758591901,m1
3.31891581522441,0.407942790805246,m1
0.973078698559664,0.433207404402434,m1
0.467354769716039,0.783154459585086,m1
3.58469701889949,0.85922506370442,m1
1.17115547301341,0.988494583876105,m1
3.4931447436614,0.911967226922628,m1
0.790049655233044,0.42844694176293,m1
0.343097519356757,0.35543648230494,m1
3.50225735039823,0.657273681520834,m1
0.243407119208947,0.177351664866437,m1
2.91816192539036,0.0266363864622544,m1
3.42111282582395,0.217406164426473,m1
2.81649495960679,0.159199202985968,m1
0.838619240514003,0.251632881856058,m1
1.20684879621631,0.397432713558897,m1
3.66549221880082,0.465739941639709,m1
2.61364921424538,0.25409851966775,m1
2.52183404980833,0.691789411507198,m1
1.00166618341301,0.428745342276525,m1
2.01152006503521,0.742457554402296,m1
3.98346970217675,0.240043619944714,m1
0.752120399205014,0.120403305798187,m1
3.16395479731401,0.0715649890844943,m1
1.26025732703228,0.874015651897178,m1
2.00007037202874,0.601841186959995,m1
3.5838705879394,0.99406147775997,m1
2.06554440203728,0.506356832273304,m1
3.32947469475679,0.974996068500099,m1
1.12735770551534,0.345361533830874,m1
2.33504112620838,0.420427466980531,m1
3.63689619987924,0.112378164839931,m1
0.166320991649292,0.839823606353486,m1
3.59829479796765,0.448801850681542,m1
2.78357174937287,0.985563453585724,m1
1.24323972046003,0.347933531790273,m1
0.0853377669756301,0.16793148417864,m1
1.72953074566554,0.618373238904634,m1
1.48689095499553,0.812113876593299,m1
0.923388961237855,0.616163799447706,m1
0.366879238745198,0.295219212087104,m1
3.95995367615763,0.291188399280654,m1
1.64880029515596,0.109227093514055,m1
2.5485408767336,0.0319820039216429,m1
0.90941311406577,0.216959416420781,m1
2.44564436984342,0.590594870499801,m1
3.5759530475121,0.219663285722258,m1
0.228746683145873,0.748559856450069,m1
3.03904970861273,0.301842366052093,m1
3.76773941153381,0.0159610289576231,m1
2.72563515590457,0.479460702178651,m1
1.32488023463124,0.228880298133707,m1
3.38376639646292,0.920749885958037,m1
1.84527815345768,0.212363525746972,m1
0.486425153159536,0.96549059102952,m1
1.67083928737091,0.601110793966101,m1
1.49885991717223,0.571037606128957,m1
1.1258054507887,0.35617615557299,m1
2.43141766521381,0.65347854055569,m1
1.57299162119534,0.365987307825242,m1
1.84254347019317,0.912007433656952,m1
1.99798921824293,0.244738687248901,m1
2.59664242875716,0.701081532292766,m1
2.17735746483458,0.939719310537679,m1
1.87681088786013,0.125246247654199,m1
2.79581346428394,0.891514876517584,m1
0.950174264017492,0.509516697697574,m1
3.39512049827259,0.589861117493943,m1
2.94930506367842,0.26882971372467,m1
1.07165401428891,0.864979437968927,m1
3.61350153351901,0.183789318691706,m1
2.23453977012262,0.42650558961241,m1
1.00944422749244,0.104112645158311,m1
2.89068196027773,0.779272283237544,m1
2.20253368232865,0.494768097677268,m1
3.0565447343369,0.278096281745122,m1
2.96439406276587,0.169541388261365,m1
3.20255883855233,0.551680197359296,m1
3.5968116879249,0.876885444287793,m1
0.836353467462584,0.416408162297215,m1
0.994395350106526,0.0757567202781793,m1
3.95280025091441,0.604719632249093,m1
2.44757853136491,0.540313753779978,m1
2.92286964412965,0.787903875490534,m1
0.238617051431909,0.184645345158526,m1
3.13999113674834,0.60805557527917,m1
2.35328279049601,0.233765519357054,m1
3.97540152243804,0.515112950824783,m1
2.46656609774567,0.996254234408028,m1
0.831100538272411,0.318238080168259,m1
3.01606901355833,0.967255362577736,m1
0.347098070625216,0.414195144077647,m1
3.9366862900462,0.353859170081327,m1
0.28478358198842,0.423104549624259,m1
3.97606346198032,0.68544741109095,m1
3.18652755368222,0.638214889847324,m1
1.59917725118529,0.772404265373945,m1
1.25247435736144,0.523605292493943,m1
1.78862433960754,0.603834250189713,m1
2.63390433634771,0.674074593246565,m1
1.67722172896611,0.121205728173722,m1
3.5891686165561,0.84698515011312,m1
1.00567183603346,0.580158984172507,m1
0.977949533281848,0.369832723814412,m1
3.90334836865263,0.0206571234569419,m1
3.10014781917539,0.139013362032827,m1
3.84786730625248,0.193269235336455,m1
2.98638759567635,0.862806097260443,m1
2.21545437594689,0.44439139254624,m1
3.40293023220729,0.709360861361609,m1
2.93334389974177,0.324252210135455,m1
0.921696800927166,0.75057660359575,m1
2.74331581242429,0.631089996256283,m1
2.90244047916122,0.149411797455628,m1
2.87160180311836,0.9383268585857,m1
1.14005262730364,0.610340905522229,m1
2.52824467514688,0.643265366504085,m1
1.30681340065645,0.454194838874741,m1
1.91761914444761,0.639959883379168,m1
3.73868586931797,0.987620306530152,m1
0.76981646655174,0.986903417179128,m1
1.55184965443844,0.612671030601836,m1
1.16028261791682,0.872939350929228,m1
2.127081939728,0.727402447190834,m1
0.905645677726716,0.0666753718534019,m1
0.0581605756520294,0.364510566785932,m1
2.28938802240323,0.270157978203264,m1
3.43608471305249,0.769305373199866,m1
2.29327253957326,0.538538210010156,m1
2.88274918947369,0.487680050905445,m1
1.79515735817514,0.201005573233357,m1
3.11709725793917,0.741465737504303,m1
3.10254574392596,0.436774050871609,m1
1.46361481791642,0.119696734356578,m1
0.199132790440693,0.208825300094672,m1
3.62963112706877,0.837599975645076,m1
3.88233130280254,0.914044464431354,m1
0.312694798416924,0.772589884068351,m1
2.27108539297897,0.754689330977621,m1
1.70484204517631,0.106885897308937,m1
1.28194565677363,0.818993379892432,m1
0.505253371769097,0.67459555503435,m1
0.277568072243128,0.152205793586909,m1
1.14245315782959,0.372031438740669,m1
2.53367058383999,0.529161917722668,m1
3.8778004839872,0.708878204904497,m1
3.07735588585911,0.525941168983583,m1
1.39943414062494,0.793535253425245,m1
1.51053675494343,0.0280196505228523,m1
0.269238565984648,0.380482268018415,m1
0.189658240919467,0.867182382387226,m1
0.149040888835676,0.381074423047947,m1
0.386234462399967,0.866374723493122,m1
0.635174482698087,0.21285074470588,m1
2.6009574596053,0.446996858749073,m1
3.94913046222413,0.146273318980937,m1
1.35328154859925,0.896513186697499,m1
0.583657110488042,0.783626294402289,m1
3.82938845575042,0.599752787323319,m1
0.526292470167857,0.132046844756929,m1
0.498713213878218,0.809789782625623,m1
1.78138939797226,0.122016837608768,m1
0.41322442685673,0.850860010190401,m1
0.191032259156927,0.753451553264982,m1
1.79865842471644,0.624568620206206,m1
2.29736362892436,0.262108588664792,m1
1.98105231786985,0.249752001254703,m1
1.81255386451446,0.308008746494306,m1
0.630993027476128,0.0364956393141765,m1
3.38601268898323,0.274017160884221,m1
1.91252706813486,0.396323164421716,m1
1.45921356574167,0.134473079595831,m1
0.0424598204535432,0.0489816854739329,m1
3.92055688272603,0.271480469978764,m1
1.24133714968525,0.750426644163206,m1
0.470468436500058,0.673142445895937,m1
3.81151213167142,0.145897729018936,m1
2.18090049250517,0.167233391838265,m1
1.89572126851743,0.986155892069917,m1
0.0154969914034009,0.349679373363731,m1
3.34027102791751,0.511143537225202,m1
0.983432588656433,0.974109825988766,m1
1.90324248935282,0.717910452852258,m1
0.236502132155001,0.813485142360558,m1
1.38379565433972,0.695135174395517,m1
3.52628543350939,0.24584207416838,m1
1.86845683076605,0.347208589395275,m1
1.53039237461332,0.19373254419351,m1
0.648168740814086,0.8539121626009,m1
0.63891770962812,0.53621009972156,m1
1.42260925563378,0.775252287862473,m1
0.559682839837857,0.439091503495467,m1
3.44234606792731,0.834839776813285,m1
3.01317934086965,0.501373516427237,m1
1.13905248265713,0.886137607859448,m1
1.0872861651578,0.622025484003942,m1
3.45340962216351,0.895734082009993,m1
2.42985433874186,0.38251921931305,m1
2.22810034967354,0.396603877952904,m1
0.740873604466207,0.520143931823899,m1
1.18839606729709,0.423684025981929,m1
1.2292504027104,0.832970423797145,m1
2.47207233122457,0.316086891617044,m1
2.35112357311929,0.161612685240805,m1
3.83799425020581,0.920077748420765,m1
