gen,model,alpha,beta,pWeight,dist1
1,m1,0.560280673632398,0.142071973417886,0.001,1.90265211589797
1,m1,2.1602945881784,0.914889388371725,0.001,2.58730894846502
1,m1,1.10938503460679,0.461835265575442,0.001,0.297880616875581
1,m1,3.54179202135373,0.698867479410721,0.001,7.48910653742681
1,m1,3.92085729992855,0.398338618623558,0.001,6.21106179743443
1,m1,1.74409110984858,0.794995574818458,0.001,0.745434225611809
1,m1,1.64122784719896,0.0292535781359766,0.001,0.582879067029636
1,m1,2.1966385674933,0.325038367301226,0.001,0.150004853502919
1,m1,2.09065119565185,0.665000603118213,0.001,1.38767428701227
1,m1,1.11462437686138,0.618839342349675,0.001,0.044602327909577
1,m1,1.95389975338057,0.113620579886716,0.001,0.306404102553655
1,m1,0.733872264774516,0.854430828307522,0.001,0.316804902602082
1,m1,0.323337298240513,0.658424938156269,0.001,1.77056277548856
1,m1,2.94994849206321,0.515744568791939,0.001,2.57057446326279
1,m1,1.87312428378873,0.630357937383233,0.001,0.787161735785896
1,m1,2.11694430534076,0.87249647678202,0.001,2.94797205766538
1,m1,2.36852836387791,0.675663428219501,0.001,2.48236424888432
1,m1,2.58778265115246,0.0475695966635831,0.001,0.674767240399659
1,m1,3.94487046404183,0.768742155756569,0.001,12.714787102831
1,m1,3.52015115012229,0.2116517971945,0.001,3.21799735183354
1,m1,1.72235755567532,0.376886803902453,0.001,0.0146612679109071
1,m1,0.00133754269499332,0.563221078088041,0.001,2.71275199261988
1,m1,0.109213305722922,0.519627754482906,0.001,1.90996146129458
1,m1,0.888084504500032,0.0368042616357561,0.001,1.53300363126138
1,m1,2.74798810873739,0.67736191340629,0.001,2.91182019238108
1,m1,3.42482011977863,0.780456419181777,0.001,9.0135255432924
1,m1,3.79573978073616,0.949657861294923,0.001,15.7266181694982
1,m1,0.726054228045978,0.66657255840837,0.001,0.750747012508753
1,m1,0.214523867532611,0.10351355179213,0.001,3.01919623436939
1,m1,3.08708236181922,0.020030278562801,0.001,1.5266137475056
1,m1,1.05785102739371,0.863111747017363,0.001,0.0390939349713718
1,m1,3.14040759380721,0.411304766033078,0.001,2.89995765910113
1,m1,1.66974014840927,0.0834372283548582,0.001,0.308538228524124
1,m1,3.75047783879936,0.864695559070213,0.001,13.2700910086284
1,m1,3.16908247132692,0.0898878458668478,0.001,1.8397584734115
1,m1,3.83557877586968,0.320516837902134,0.001,4.72110855110526
1,m1,2.13326742567867,0.0528791888295673,0.001,0.47586421331792
1,m1,3.31839531939384,0.296654466341715,0.001,3.01686396631378
1,m1,2.21361862705555,0.934634783611866,0.001,2.91706118343689
1,m1,3.44417617197242,0.220901561996667,0.001,2.74862992273496
1,m1,1.17278464495763,0.00880693894741125,0.001,0.919953358853764
1,m1,3.46318029794563,0.500708785016788,0.001,4.48651964911818
1,m1,1.84976957707573,0.101731103634229,0.001,0.594126934120379
1,m1,1.06549119936582,0.930069095999002,0.001,0.115296925467277
1,m1,2.7722395855533,0.167169503875077,0.001,1.08855596751545
1,m1,0.177725986885838,0.247554163420806,0.001,2.68332687833133
1,m1,2.69414898934867,0.73662063941732,0.001,3.66281700115825
1,m1,3.56443287034333,0.270902337934589,0.001,3.37649027792023
1,m1,1.44542731350008,0.0345364571441896,0.001,0.873570864646405
1,m1,1.77211426279973,0.451098412535386,0.001,0.117388386066593
1,m1,3.56984941758402,0.478164261455415,0.001,5.58199473520679
1,m1,1.50979406838212,0.767174543327652,0.001,0.155346988083827
1,m1,0.782051942330785,0.272943003866589,0.001,1.32575303787251
1,m1,3.87863315236755,0.874971660231706,0.001,14.4480902270089
1,m1,1.41871081906278,0.710421241360949,0.001,0.129149819938421
1,m1,2.06366568815801,0.712570725821191,0.001,0.922913969879636
1,m1,0.269118482402526,0.832630695523229,0.001,0.718129834281711
1,m1,1.70535412303731,0.61382707939134,0.001,0.176963453848964
1,m1,3.03900818448048,0.821234752591466,0.001,6.27058548516609
1,m1,0.993693213296123,0.349327585979132,0.001,0.563835948665875
1,m1,0.741357201860286,0.72334587460896,0.001,0.727816260931462
1,m1,2.70557501805853,0.308631994918222,0.001,1.03301249895096
1,m1,3.53720843443647,0.78162393433461,0.001,8.0111274369073
1,m1,2.59698792541865,0.210095998539124,0.001,0.611592419958603
1,m1,1.88611743531097,0.112843347093323,0.001,0.317804705919638
1,m1,2.29275161382835,0.314035196214449,0.001,0.377992819911109
1,m1,3.74207853927556,0.262179220400052,0.001,3.72226051935534
1,m1,1.41429442224838,0.917628567304462,0.001,0.345506805876929
1,m1,0.274558169924654,0.607992520423373,0.001,1.07887912757956
1,m1,3.60508550256863,0.225578419521917,0.001,3.21718917228532
1,m1,2.46092943266686,0.25012633676664,0.001,0.504366327973236
1,m1,2.18683594886307,0.543753412099322,0.001,0.834464193683775
1,m1,1.68798675060365,0.37947428308567,0.001,0.0166219942722637
1,m1,3.50606126532145,0.414613943262259,0.001,4.12155379735546
1,m1,2.01636088943016,0.476238324675709,0.001,0.244483357421084
1,m1,3.24103653897904,0.427025669535389,0.001,3.03712671283311
1,m1,3.62821498122066,0.498446038077585,0.001,6.25863344819151
1,m1,2.98870220324863,0.0696198216543999,0.001,1.70077640062672
1,m1,2.90888368343376,0.970065407641232,0.001,8.53097720571702
1,m1,1.06058770282287,0.0134390782983974,0.001,1.13764301868446
1,m1,0.514579588529654,0.0853125520034227,0.001,2.40938512540266
1,m1,0.387919667291455,0.0951546923446003,0.001,2.81406770605814
1,m1,2.49055546920653,0.744973875344032,0.001,3.25738730643846
1,m1,3.48865023252089,0.940535112196114,0.001,12.4474376977241
1,m1,1.2102800978031,0.474475547772134,0.001,0.172832397244325
1,m1,3.01434004371613,0.277318625409156,0.001,1.50445298554645
1,m1,1.68187233915925,0.317639259750955,0.001,0.0183217995802459
1,m1,2.567481619725,0.439342668116325,0.001,0.920505026099559
1,m1,1.4483098379923,0.0879926149586681,0.001,0.550804887064342
1,m1,1.78667287768424,0.951247082067654,0.001,1.452189732497
1,m1,1.04346440501045,0.389800132410135,0.001,0.513963708542327
1,m1,1.19143835868314,0.542799161039293,0.001,0.0948180073871883
1,m1,2.33483376055025,0.512768426368479,0.001,0.968298981005366
1,m1,2.75331951160822,0.488429440509062,0.001,1.94648769446478
1,m1,1.994965277493,0.422045746151125,0.001,0.526133126320274
1,m1,1.21687293875217,0.13036774610728,0.001,0.831695018971826
1,m1,3.29524061545916,0.599630949982209,0.001,6.04197879047186
1,m1,2.68813794799987,0.55597020306834,0.001,1.85461478635903
1,m1,1.32852195741516,0.374454014276387,0.001,0.170086107571171
1,m1,0.538548520023003,0.594294447827386,0.001,1.12975159061901
1,m1,2.69942218730226,0.920141720942454,0.001,5.76691668301995
1,m1,2.89227844094485,0.49556893892237,0.001,2.61299690051758
1,m1,1.12607956351154,0.888846245547989,0.001,0.11312501439335
1,m1,1.1682415350005,0.70372621324216,0.001,0.0148482972777626
1,m1,1.56319340827037,0.3341576089093,0.001,0.121921238440671
1,m1,2.03112628020998,0.329538557658438,0.001,0.165310565328248
1,m1,2.3754293559771,0.15336497457861,0.001,0.494489838815292
1,m1,2.38155630846228,0.510453110743547,0.001,0.77020043366957
1,m1,1.6497086738199,0.995643927128753,0.001,1.22790126019014
1,m1,2.57576164866611,0.638061877187109,0.001,2.40683187241497
1,m1,2.08085709519591,0.926689802631969,0.001,2.35316666660282
1,m1,3.62166227582935,0.634005145640811,0.001,7.72019801428052
1,m1,0.310002638961189,0.465995062114438,0.001,1.76204779550583
1,m1,2.79929581197537,0.778672711726045,0.001,3.78195605158972
1,m1,0.886637578910217,0.552324709111825,0.001,0.217426227894644
1,m1,2.22047003713995,0.972964342590421,0.001,3.32240531736525
1,m1,3.96840119981114,0.715475868113339,0.001,11.7000055503921
1,m1,3.73286799827777,0.787277744044317,0.001,11.7456429205897
1,m1,3.35056591982301,0.752108953010058,0.001,7.17170869137644
1,m1,3.06804568203725,0.49459895663592,0.001,3.19474430008709
1,m1,0.485165413486771,0.271474063404603,0.001,2.23499060285778
1,m1,2.40979883709271,0.10255182065093,0.001,0.438632521975328
1,m1,3.13570484794304,0.212583014430245,0.001,1.54485189504579
1,m1,1.37502331794333,0.166129237800604,0.001,0.351598007608878
1,m1,0.816298177664168,0.626103238740936,0.001,0.569513728548883
1,m1,2.54771534972172,0.279253511278424,0.001,0.649847111000059
1,m1,0.625902967013419,0.183795317449374,0.001,1.57652703833666
1,m1,2.62091460026149,0.264328519282397,0.001,0.82918625324736
1,m1,3.324465315165,0.0117233006919269,0.001,1.88837640586343
1,m1,1.44152191474289,0.983277612990467,0.001,0.72701165105034
1,m1,0.36652875824552,0.228305219504982,0.001,2.28180160228878
1,m1,0.24980911195837,0.18525451526884,0.001,2.50317241478031
1,m1,3.57708703553397,0.98837484338996,0.001,14.8426886403926
1,m1,3.077535131827,0.966826405785745,0.001,10.3534677221005
1,m1,2.96095775644202,0.323523872156627,0.001,2.09243208186285
1,m1,2.33778595567122,0.651707439229591,0.001,1.55050576905956
1,m1,0.0151696084970608,0.879812541977968,0.001,2.00766840582696
1,m1,1.79356982676778,0.330282036382006,0.001,0.0877143527021699
1,m1,3.54821190166753,0.283145609599771,0.001,3.62123404446008
1,m1,3.67993837500922,0.319257111570565,0.001,3.89628295492336
1,m1,3.38745010306872,0.502721172246383,0.001,4.67720277754694
1,m1,1.03475999641977,0.0218384946044534,0.001,1.19078889963064
1,m1,0.543612627343275,0.194088430002099,0.001,1.64047916765669
1,m1,1.46308550257236,0.734055831123376,0.001,0.208731445398509
1,m1,3.06045420272835,0.0567269460193347,0.001,1.63188379574758
1,m1,2.43221219491027,0.762130417491775,0.001,2.50455929853359
1,m1,0.758513901514932,0.886778102655895,0.001,0.138559613722231
1,m1,0.52118645461835,0.639787644976983,0.001,0.683889815716898
1,m1,2.55242233034875,0.0065909194429405,0.001,1.00988293641843
1,m1,2.98760167880077,0.333463190787705,0.001,1.81646697612993
1,m1,0.655772761268541,0.516152978631668,0.001,1.13609142577291
1,m1,1.37004616132099,0.716175586250145,0.001,0.0274145209145021
1,m1,3.81338468654826,0.14361880927044,0.001,3.21315710967225
1,m1,0.475579245753586,0.111138364521088,0.001,2.12528260192435
1,m1,3.65297427564114,0.0309439794197679,0.001,3.02993209872185
1,m1,2.13627135596238,0.881819604557008,0.001,2.4751676828817
1,m1,2.2976682787044,0.0760895333301742,0.001,0.389709910899915
1,m1,1.27970266674086,0.154316946600564,0.001,0.776585940565972
1,m1,1.80504560203105,0.776359591214219,0.001,0.644299963985541
1,m1,3.21745715652686,0.984062627510168,0.001,11.0883140849663
1,m1,2.97793577302899,0.413040734192356,0.001,2.79578457819502
1,m1,3.35462007057574,0.43510429416853,0.001,3.83690077263055
1,m1,1.26357493516337,0.81957496776781,0.001,0.136082298356836
1,m1,1.07235641058441,0.953886722832452,0.001,0.0643514394684275
1,m1,0.867640790832229,0.791123504310381,0.001,0.0744005287018276
1,m1,0.573132069206797,0.97341918830853,0.001,0.0839883058492129
1,m1,1.38994000138156,0.292424420436146,0.001,0.214758839523819
1,m1,2.28896042696293,0.609059678701917,0.001,1.14810257171073
1,m1,1.30012650722824,0.851644912839169,0.001,0.220915686148082
1,m1,0.58682666301541,0.0913072040167171,0.001,3.11172759975263
1,m1,0.209609862131067,0.81767707677139,0.001,1.25405763619522
1,m1,3.93347440399416,0.880194130335934,0.001,16.9304794033012
1,m1,1.84383635866176,0.616319431449752,0.001,0.472950596068522
1,m1,0.0456061385329813,0.928749502155697,0.001,1.54461094045297
1,m1,1.38149118575174,0.218841751811793,0.001,0.34246075507142
1,m1,3.71470828210749,0.6482764910853,0.001,8.64919915961686
1,m1,1.1412909240853,0.56544634583639,0.001,0.109232571637858
1,m1,2.15330901179556,0.200898573193466,0.001,0.282054090469229
1,m1,2.25009398873616,0.0434815215608105,0.001,0.691352527203055
1,m1,3.616915458587,0.248637579723261,0.001,3.07963260728566
1,m1,1.36664530075435,0.825731135246111,0.001,0.149642999701682
1,m1,0.152060994109139,0.505947684552753,0.001,2.42544484592844
1,m1,0.256390043742955,0.964325145348907,0.001,0.782437319403246
1,m1,2.11363168357685,0.234213409993798,0.001,0.150487964221899
1,m1,1.92323675080296,0.840408851687098,0.001,1.10077676782441
1,m1,0.947010322550312,0.965699481628602,0.001,0.0854984675236384
1,m1,3.90866061567981,0.221074438177049,0.001,4.79899141242396
1,m1,0.261216256821528,0.331300051615573,0.001,2.65057027843357
1,m1,2.66276149964519,0.403638105974766,0.001,1.03941758029124
1,m1,1.93271150591597,0.131897295263829,0.001,0.176692161890178
1,m1,0.327700073148124,0.916589057636913,0.001,0.849540255856645
1,m1,2.87227012877446,0.140236942574847,0.001,1.10398228959769
1,m1,0.0115454117981717,0.894949688809924,0.001,1.75180197763146
1,m1,0.517736423504539,0.399557834882522,0.001,2.13166067516197
1,m1,3.77977280963585,0.610831605974585,0.001,8.19325286423848
1,m1,0.898377036167309,0.764197158823255,0.001,0.0418566061167909
1,m1,0.0633794090989977,0.944250077178702,0.001,1.18802741979036
1,m1,0.0925031945621595,0.341869637251599,0.001,2.84921451799196
1,m1,1.97353012750763,0.824035926092882,0.001,1.58436622029075
1,m1,1.08872580417618,0.687993299615569,0.001,0.0429067550281493
1,m1,1.30766766325571,0.239365467523923,0.001,0.361554470499297
1,m1,3.45199624787737,0.144959088341333,0.001,2.8250002564497
1,m1,3.20856964132562,0.462062914771959,0.001,2.89184985017889
1,m1,1.43696776841301,0.751016401157714,0.001,0.287629230564327
1,m1,1.88896771781892,0.692921761595178,0.001,0.229231520460621
1,m1,1.15987449229974,0.860446510555921,0.001,0.210138843377548
1,m1,2.62968539465684,0.551345738917822,0.001,1.77242904259876
1,m1,2.9390857873261,0.11068793092831,0.001,1.33690898910493
1,m1,2.00191999012325,0.763763812957099,0.001,1.45440288529627
1,m1,2.48785751385614,0.554395074738888,0.001,1.29778157666744
1,m1,2.04362173084728,0.506036897219485,0.001,0.316502458420635
1,m1,1.20613708864246,0.732886236172402,0.001,0.0252754290808799
1,m1,0.568350170649588,0.571625965368701,0.001,0.868325999342268
1,m1,1.12905758367386,0.0150580341806635,0.001,1.61437365900133
1,m1,2.50150590130687,0.108702464690432,0.001,0.702340985359644
1,m1,0.226975155052729,0.216865109491628,0.001,2.20635174923212
1,m1,1.61403094567452,0.833958084214013,0.001,0.623687092681004
1,m1,3.9166161541706,0.974494053330738,0.001,18.375278680228
1,m1,1.53902748043742,0.627453826224199,0.001,0.148937448612814
1,m1,2.09591089814436,0.38047082683933,0.001,0.315733927632347
1,m1,2.04908074516058,0.597848601641599,0.001,0.436439249156385
1,m1,3.76990912498441,0.100618729968555,0.001,3.68906185751585
1,m1,3.94154505755939,0.731039787466405,0.001,11.5364529289223
1,m1,0.830379983688705,0.0585582414062228,0.001,1.81172924676924
1,m1,0.825965071122162,0.378933875041083,0.001,0.835390821085618
1,m1,2.67573637012299,0.927118347567506,0.001,5.56514877832372
1,m1,0.348812164009549,0.207529762730701,0.001,2.63035493781161
1,m1,3.38257383996621,0.452095874301391,0.001,4.34061153161584
1,m1,0.671678452683613,0.53965724626882,0.001,0.95833212688336
1,m1,1.32093829218857,0.286552496221382,0.001,0.357463055022219
1,m1,0.94196803098917,0.691301347364904,0.001,0.233394493907854
1,m1,0.811633345748298,0.667786999143194,0.001,0.0961233002914461
1,m1,1.19683434891514,0.364640460505383,0.001,0.307622438778016
1,m1,2.1486542492928,0.127150349120842,0.001,0.368009969320292
1,m1,0.159854704102501,0.300762927315431,0.001,2.78156775732339
1,m1,3.05232248057891,0.219719763625879,0.001,1.95199876132912
1,m1,0.615015363533981,0.327547659030417,0.001,1.57185408002287
1,m1,1.03814243699331,0.921233913838631,0.001,0.098796241073892
1,m1,3.02370309259184,0.066993497622665,0.001,1.93912337053739
1,m1,1.63050895323325,0.467389837957453,0.001,0.0681501540195187
1,m1,2.26534388781711,0.918167210164713,0.001,3.13044384841648
1,m1,0.414113710855134,0.46328293604264,0.001,1.73937679940232
1,m1,2.97292620273028,0.999514077764004,0.001,9.77924173839334
1,m1,0.926368552309461,0.188698636236833,0.001,1.30045006038467
1,m1,1.56790601695143,0.407107950424543,0.001,0.0196981863168216
1,m1,3.12495728854462,0.891699810909806,0.001,8.08908067144071
1,m1,3.70468252793048,0.796228011313593,0.001,10.931957828241
1,m1,0.605152811695822,0.0409435818702914,0.001,3.09060091119939
1,m1,3.30371962463297,0.155542266213801,0.001,2.02218812948188
1,m1,2.74240381190367,0.561360971641261,0.001,2.2001045994122
1,m1,2.78320378298406,0.26664515056368,0.001,1.09474553198134
1,m1,3.47368597095273,0.294065132261487,0.001,3.10470761148155
1,m1,2.5906638466334,0.754935186463874,0.001,3.59379488963777
1,m1,2.49560866530053,0.647800040424336,0.001,1.83726074573151
1,m1,0.126112838550471,0.382800743539818,0.001,2.91150570208382
1,m1,2.02424875620939,0.518632699172478,0.001,0.248556861846485
1,m1,3.04246883963048,0.00496861440269277,0.001,1.64676243108468
1,m1,3.22270031983871,0.748691367848078,0.001,6.60493109921519
1,m1,3.17336995181628,0.161156158137601,0.001,1.98778729612719
1,m1,0.591236197508872,0.85381002971204,0.001,0.283759520583821
1,m1,2.42838875507098,0.000203356402227655,0.001,0.847137535622862
1,m1,3.11377920440957,0.86242950598523,0.001,8.07969580489771
1,m1,0.684561206450686,0.0276668004984967,0.001,2.46506167351232
1,m1,0.996512876401655,0.132105470792856,0.001,0.798277510057308
1,m1,1.80964770497382,0.213978533524787,0.001,0.206348222550715
1,m1,3.1460360841183,0.00775278612668626,0.001,1.97615806634105
1,m1,0.479838777430356,0.774737096197903,0.001,0.914901033237196
1,m1,0.381965755489655,0.29121205505426,0.001,2.31848950645205
1,m1,2.70956083891541,0.134655879684025,0.001,0.659778611744773
1,m1,3.92586976312194,0.501876667377073,0.001,7.35411747738362
1,m1,2.96996137595084,0.683488907934632,0.001,4.34856540800484
1,m1,1.99918127987906,0.629095144885825,0.001,0.378622847498075
1,m1,2.57019759362936,0.15090156768891,0.001,1.03870074636409
1,m1,3.4089062892776,0.0982397561401594,0.001,2.30864581079781
1,m1,3.59461023252923,0.919442554751877,0.001,13.13134213284
1,m1,3.28681637380365,0.0900711367579643,0.001,1.9897946081757
1,m1,2.82823156850878,0.779466442250647,0.001,4.9885411174345
1,m1,0.548647846822627,0.482523193967994,0.001,1.22692875290104
1,m1,0.134589762732387,0.307400630564895,0.001,3.002975803795
1,m1,0.843905379534699,0.722078763821628,0.001,0.135318958469526
1,m1,3.10412823025603,0.507409258835949,0.001,3.18158008829833
1,m1,1.01426396258641,0.454894016147125,0.001,0.244861674019034
1,m1,0.748725868433714,0.393745782839367,0.001,0.957651128482084
1,m1,0.500102009467781,0.0601647576754913,0.001,2.01247526232288
1,m1,3.15150249714404,0.822556884379126,0.001,7.13767804778828
1,m1,3.19684710127302,0.0502433493891731,0.001,1.58864768477492
1,m1,2.23002353403438,0.576082975814352,0.001,0.936056894488442
1,m1,2.6260342120165,0.593800835384289,0.001,1.99221772612084
1,m1,3.15612314505596,0.834099817970069,0.001,7.18031847268857
1,m1,3.29690582119115,0.493095527536236,0.001,3.86974786960913
1,m1,3.97681720868312,0.0715607111214194,0.001,4.81937052252667
1,m1,0.629109123428352,0.346065716354875,0.001,1.46095911603145
1,m1,2.88491605438106,0.118575747383991,0.001,1.2147032075293
1,m1,0.170075609744526,0.339525644531008,0.001,3.20821879743892
1,m1,0.491024023487233,0.991947008886607,0.001,0.411839348157656
1,m1,1.33753888014331,0.273805453599431,0.001,0.455598071081301
1,m1,3.88190516511723,0.410424319624435,0.001,5.57866140651941
1,m1,2.27554562244285,0.933392310825409,0.001,3.96787945348342
1,m1,3.28812467286829,0.412484620800707,0.001,2.99461816097719
1,m1,2.04440496623237,0.14671295053605,0.001,0.108788652076975
1,m1,1.49405105808843,0.605712474884465,0.001,0.195033316968627
1,m1,1.72414957323112,0.352739975856617,0.001,0.0153868379072876
1,m1,2.61322207453102,0.305619624748128,0.001,0.712168519614474
1,m1,1.89428631902859,0.857901608016109,0.001,1.1823345772431
1,m1,1.8121648173295,0.831345529185841,0.001,0.86281700371274
1,m1,1.57012300839461,0.387936272588791,0.001,0.0461464470984781
1,m1,3.0060645811595,0.0866448547441978,0.001,1.83494254238855
1,m1,1.22180234637018,0.923831962938886,0.001,0.161348070186855
1,m1,1.9588468511086,0.608267509409459,0.001,0.55461195797711
1,m1,1.88108007877041,0.907761245892383,0.001,1.17641326028916
1,m1,0.330255281531252,0.729126001385273,0.001,0.913300245995336
1,m1,3.51773496927787,0.938693356019212,0.001,12.6832036818098
1,m1,2.10101548153814,0.074163086227607,0.001,0.370728505815509
1,m1,2.46963932263665,0.661217099266825,0.001,1.8807218688275
1,m1,1.65747547399066,0.850178479511291,0.001,0.765012852026356
1,m1,1.83893344617542,0.566473487652373,0.001,0.175406871145917
1,m1,2.2063834717935,0.106130518976366,0.001,0.227884825030581
1,m1,3.76339228312392,0.673093596955761,0.001,9.88786001953548
1,m1,3.9005131041538,0.998279226553161,0.001,17.9258892481197
1,m1,1.78870631418657,0.168679320003605,0.001,0.249376898440634
1,m1,3.26728162148781,0.67439450572338,0.001,6.22103680021935
1,m1,3.07574066110048,0.887699039010564,0.001,7.49410382895393
1,m1,1.90355040891096,0.31259429738461,0.001,0.0531839591602036
1,m1,2.06498551139422,0.855375757952221,0.001,1.75334606543457
1,m1,1.10083404371329,0.304695005896967,0.001,0.738861135235421
1,m1,0.244547411724925,0.845098602128215,0.001,1.11285382651534
1,m1,1.87856958921812,0.259817489732755,0.001,0.143259679693685
1,m1,3.61162045160308,0.700670009955764,0.001,9.18366910371818
1,m1,3.72862689251173,0.758511873284122,0.001,11.6425202309133
1,m1,2.58317050410341,0.620455450084992,0.001,2.14925725551073
1,m1,0.278842205818743,0.793363442620728,0.001,0.91722605453078
1,m1,3.81067442219332,0.788720416776137,0.001,12.5895869092547
1,m1,3.66219108546898,0.637081028226763,0.001,8.39822563185997
1,m1,2.8021678408049,0.417393330481602,0.001,1.96144843795479
1,m1,1.54559939617477,0.390274944548961,0.001,0.0184539024479699
1,m1,2.40724421909172,0.520340345201315,0.001,1.18896853379914
1,m1,2.28465764217172,0.421867061477154,0.001,0.661058047792425
